Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2022,133,DOK,1311,220
2022,133,DOK,1312,330
2022,133,DOK,1313,215
2022,133,DOK,1314,28
2022,133,DOK,1315,341
2022,133,DOK,1316,286
2022,133,DOK,1317,62
2022,133,DOK,1318,240
2022,133,DOK,1319,317
2022,133,DOK,1320,85
2022,133,DOK,1321,90
2022,133,DOK,1322,338
2022,133,DOK,1323,49
2022,133,DOK,1324,147
2022,133,DOK,1325,105
2022,133,DOK,1326,26
2022,133,DOK,1328,39
2022,133,DOK,1329,46
2022,133,DOK,1330,170
2022,133,DOK,1331,142
2022,133,DOK,1332,52
2022,133,DOK,1333,206
2022,133,DOK,1334,265
2022,133,DOK,1335,207
2022,133,DOK,1336,92
2022,133,DOK,1337,273
2022,133,DOK,1338,190
2022,133,DOK,1339,221
2022,133,DOK,1340,253
2022,133,DOK,1341,304
2022,133,DOK,1342,267
2022,133,DOK,1343,130
2022,133,DOK,1344,55
2022,133,DOK,1345,11
2022,133,DOK,1346,234
2022,133,DOK,1347,280
2022,133,DOK,1348,126
2022,133,DOK,1349,203
2022,133,DOK,1350,78
2022,133,DOK,1351,233
2022,133,DOK,1352,289
2022,133,DOK,1353,75
2022,133,DOK,1354,336
2022,133,DOK,1355,58
2022,133,DOK,1356,120
2022,133,DOK,1357,305
2022,133,DOK,1358,156
2022,133,DOK,1359,193
2022,133,DOK,1360,218
2022,133,DOK,1361,25
2022,133,DOK,1362,17
2022,133,DOK,1363,296
2022,133,DOK,1364,124
2022,133,DOK,1365,72
2022,133,DOK,1367,292
2022,133,DOK,1368,285
2022,133,DOK,1369,255
2022,133,DOK,1370,151
2022,133,DOK,1371,38
2022,133,DOK,1372,117
2022,133,DOK,1373,241
2022,133,DOK,1374,47
2022,133,DOK,1375,149
2022,133,DOK,1376,102
2022,133,DOK,1377,205
2022,133,DOK,1378,245
2022,133,DOK,1379,334
2022,133,DOK,1380,266
2022,133,DOK,1381,152
2022,133,DOK,1382,69
2022,133,DOK,1383,314
2022,133,DOK,1384,315
2022,133,DOK,1385,64
2022,133,DOK,1386,191
2022,133,DOK,1387,66
2022,133,DOK,1388,21
2022,133,DOK,1389,137
2022,133,DOK,1390,104
2022,133,DOK,1391,291
2022,133,DOK,1392,239
2022,133,DOK,1393,73
2022,133,DOK,1394,275
2022,133,DOK,1395,59
2022,133,DOK,1396,135
2022,133,DOK,1397,9
2022,133,DOK,1398,281
2022,133,DOK,1399,254
2022,133,DOK,1400,18
2022,133,DOK,1401,53
2022,133,DOK,1402,143
2022,133,DOK,1403,12
2022,133,DOK,1404,316
2022,133,DOK,1405,81
2022,133,DOK,1406,93
2022,133,DOK,1407,210
2022,133,DOK,1408,109
2022,133,DOK,1409,159
2022,133,DOK,1410,306
2022,133,DOK,1411,248
2022,133,DOK,1412,37
2022,133,DOK,1413,222
2022,133,DOK,1414,116
2022,133,DOK,1415,167
2022,133,DOK,1416,98
2022,133,DOK,1417,10
2022,133,DOK,1418,180
2022,133,DOK,1419,274
2022,133,DOK,1420,243
2022,133,DOK,1421,238
2022,133,DOK,1422,169
2022,133,DOK,1423,178
2022,133,DOK,1424,100
2022,133,DOK,1425,30
2022,133,DOK,1426,229
2022,133,DOK,1427,300
2022,133,DOK,1428,112
2022,133,DOK,1429,60
2022,133,DOK,1430,155
2022,133,DOK,1431,162
2022,133,DOK,1433,57
2022,133,DOK,1434,197
2022,133,DOK,1435,76
2022,133,DOK,1436,42
2022,133,DOK,1437,13
2022,133,DOK,1438,63
2022,133,DOK,1439,27
2022,133,DOK,1440,172
2022,133,DOK,1441,299
2022,133,DOK,1442,225
2022,133,DOK,1443,103
2022,133,DOK,1444,320
2022,133,DOK,1447,148
2022,133,DOK,1448,34
2022,133,DOK,1449,118
2022,133,DOK,1450,50
2022,133,DOK,1451,134
2022,133,DOK,1452,70
2022,133,DOK,1453,318
2022,133,DOK,1454,294
2022,133,DOK,1455,88
2022,133,DOK,1456,335
2022,133,DOK,1457,154
2022,133,DOK,1458,33
2022,133,DOK,1459,107
2022,133,DOK,1460,136
2022,133,DOK,1461,86
2022,133,DOK,1462,45
2022,133,DOK,1463,160
2022,133,DOK,1464,231
2022,133,DOK,1465,216
2022,133,DOK,1466,313
2022,133,DOK,1467,283
2022,133,DOK,1468,201
2022,133,DOK,1469,284
2022,133,DOK,1470,228
2022,133,DOK,1471,264
2022,133,DOK,1472,310
2022,133,DOL,1101,118
2022,133,DOL,1102,213
2022,133,DOL,1103,125
2022,133,DOL,1104,32
2022,133,DOL,1105,311
2022,133,DOL,1106,333
2022,133,DOL,1107,273
2022,133,DOL,1108,223
2022,133,DOL,1110,320
2022,133,DOL,1111,160
2022,133,DOL,1112,1
2022,133,DOL,1113,93
2022,133,DOL,1114,287
2022,133,DOL,1115,349
2022,133,DOL,1116,16
2022,133,DOL,1117,171
2022,133,DOL,1119,277
2022,133,DOL,1120,6
2022,133,DOL,1122,254
2022,133,DOL,1123,255
2022,133,DOL,1124,4
2022,133,DOL,1125,64
2022,133,DOL,1126,334
2022,133,DOL,1127,286
2022,133,DOL,1129,27
2022,133,DOL,1130,156
2022,133,DOL,1131,201
2022,133,DOL,1132,280
2022,133,DOL,1133,132
2022,133,DOL,1135,220
2022,133,DOL,1136,148
2022,133,DOL,1137,326
2022,133,DOL,1138,145
2022,133,DOL,1139,107
2022,133,DOL,1140,55
2022,133,DOL,1141,312
2022,133,DOL,1142,324
2022,133,DOL,1143,154
2022,133,DOL,1144,227
2022,133,DOL,1145,270
2022,133,DOL,1146,274
2022,133,DOL,1148,340
2022,133,DOL,1149,348
2022,133,DOL,1150,153
2022,133,DOL,1151,65
2022,133,DOL,1152,322
2022,133,DOL,1153,114
2022,133,DOL,1154,241
2022,133,DOL,1155,95
2022,133,DOL,1156,184
2022,133,DOL,1157,206
2022,133,DOL,1158,164
2022,133,DOL,1159,151
2022,133,DOL,1160,54
2022,133,DOL,1161,17
2022,133,DOL,1162,346
2022,133,DOL,1163,23
2022,133,DOL,1164,306
2022,133,DOL,1165,175
2022,133,DOL,1166,35
2022,133,DOL,1167,308
2022,133,DOL,1168,136
2022,133,DOL,1169,319
2022,133,DOL,1170,309
2022,133,DOL,1171,256
2022,133,DOL,1172,34
2022,133,DOL,1173,75
2022,133,DOL,1174,128
2022,133,DOL,1175,358
2022,133,DOL,1176,305
2022,133,DOL,1177,100
2022,133,DOL,1178,233
2022,133,DOL,1179,71
2022,133,DOL,1180,185
2022,133,DOL,1181,13
2022,133,DOL,1182,293
2022,133,DOL,1183,353
2022,133,DOL,1184,295
2022,133,DOL,1185,298
2022,133,DOL,1186,222
2022,133,DOL,1187,142
2022,133,DOL,1188,307
2022,133,DOL,1189,268
2022,133,DOL,1190,188
2022,133,DOL,1191,313
2022,133,DOL,1192,351
2022,133,DOL,1193,236
2022,133,DOL,1194,180
2022,133,DOL,1195,162
2022,133,DOL,1196,56
2022,133,DOL,1197,294
2022,133,DOL,1198,246
2022,133,DOL,1199,79
2022,133,DOL,1200,173
2022,133,DOL,1201,101
2022,133,DOL,1202,112
2022,133,DOL,1203,212
2022,133,DOL,1204,238
2022,133,DOL,1205,195
2022,133,DOL,1206,152
2022,133,DOL,1207,242
2022,133,DOL,1208,243
2022,133,DOL,1209,143
2022,133,DOL,1210,177
2022,133,DOL,1211,3
2022,133,DOL,1212,303
2022,133,DOL,1213,96
2022,133,DOL,1214,316
2022,133,DOL,1216,297
2022,133,DOL,1217,230
2022,133,DOL,1218,178
2022,133,DOL,1219,267
2022,133,DOL,1220,111
2022,133,DOL,1221,339
2022,133,DOL,1222,12
2022,133,DOL,1223,332
2022,133,DOL,1224,248
2022,133,DOL,1225,328
2022,133,DOL,1226,344
2022,133,DOL,1227,269
2022,133,DOL,1228,20
2022,133,DOL,1229,232
2022,133,DOL,1230,347
2022,133,DOL,1231,50
2022,133,DOL,1232,250
2022,133,DOL,1233,69
2022,133,DOL,1234,18
2022,133,DOL,1235,33
2022,133,DOL,1236,197
2022,133,DOL,1237,357
2022,133,DOL,1238,291
2022,133,DOL,1239,149
2022,133,DOL,1240,147
2022,133,DOL,1241,191
2022,133,DOL,1242,2
2022,133,DOL,1243,78
2022,133,DOL,1244,264
2022,133,DOL,1245,123
2022,133,DOL,1246,7
2022,133,DOL,1247,225
2022,133,DOL,1248,317
2022,133,DOL,1249,356
2022,133,DOL,1250,300
2022,133,DOL,1251,146
2022,133,DOL,1252,258
2022,133,DOL,1253,127
2022,133,DOL,1254,228
2022,133,DOL,1255,110
2022,133,DOL,1256,90
2022,133,DOL,1257,134
2022,133,DOL,1258,207
2022,133,DOL,1259,279
2022,133,DOL,1260,36
2022,133,DOL,1261,28
2022,133,DOL,1262,265
2022,133,DOL,1263,352
2022,133,DOL,1264,215
2022,133,DOL,1265,226
2022,133,DOL,1266,44
2022,133,DOL,1267,253
2022,133,DOL,1268,85
2022,133,DOL,1269,166
2022,133,DOL,1270,331
2022,133,DOL,1271,292
2022,133,DOL,1272,42
2022,133,DOL,1273,192
2022,133,DOL,1274,40
2022,133,DOL,1275,272
2022,133,DOL,1276,49
2022,133,DOL,1277,26
2022,133,DOL,1278,104
2022,133,DOL,1279,122
2022,133,DOL,1280,72
2022,133,DOL,1281,130
2022,133,DOL,1282,198
2022,133,DOL,1283,84
2022,133,DOL,1284,126
2022,133,DOL,1285,244
2022,133,DOL,1286,108
2022,133,DOL,1287,119
2022,133,DOL,1288,285
2022,133,DOL,1290,355
2022,133,DOL,1291,275
2022,133,DOL,1292,103
2022,133,DOL,1293,19
2022,133,DOL,1294,199
2022,133,DOL,1295,131
2022,133,DOL,1296,289
2022,133,DOL,1297,203
2022,133,DOL,1298,168
2022,133,DOL,1299,290
2022,133,DOL,1300,261
2022,133,DOL,1301,174
2022,133,DOL,1303,345
2022,133,DOL,1304,155
2022,133,DOL,1305,139
2022,133,DOL,1306,252
2022,133,DOL,1307,183
2022,133,DOL,1308,59
2022,133,DOL,1309,237
2022,133,DOL,1310,218
2022,133,DOL,1311,187
2022,133,DOL,1312,301
2022,133,DOL,1313,135
2022,133,DOL,1314,25
2022,133,DOL,1315,350
2022,133,DOL,1316,266
2022,133,DOL,1317,53
2022,133,DOL,1318,278
2022,133,DOL,1319,338
2022,133,DOL,1320,87
2022,133,DOL,1321,94
2022,133,DOL,1322,341
2022,133,DOL,1323,45
2022,133,DOL,1324,159
2022,133,DOL,1325,115
2022,133,DOL,1326,37
2022,133,DOL,1328,46
2022,133,DOL,1329,62
2022,133,DOL,1330,219
2022,133,DOL,1331,181
2022,133,DOL,1332,73
2022,133,DOL,1333,302
2022,133,DOL,1334,310
2022,133,DOL,1335,202
2022,133,DOL,1336,88
2022,133,DOL,1337,304
2022,133,DOL,1338,167
2022,133,DOL,1339,165
2022,133,DOL,1340,281
2022,133,DOL,1341,315
2022,133,DOL,1342,283
2022,133,DOL,1343,89
2022,133,DOL,1344,11
2022,133,DOL,1345,9
2022,133,DOL,1346,239
2022,133,DOL,1347,284
2022,133,DOL,1348,172
2022,133,DOL,1349,210
2022,133,DOL,1350,68
2022,133,DOL,1351,240
2022,133,DOL,1352,342
2022,133,DOL,1353,63
2022,133,DOL,1354,282
2022,133,DOL,1355,48
2022,133,DOL,1356,157
2022,133,DOL,1357,327
2022,133,DOL,1358,158
2022,133,DOL,1359,120
2022,133,DOL,1360,193
2022,133,DOL,1361,30
2022,133,DOL,1362,41
2022,133,DOL,1363,271
2022,133,DOL,1364,190
2022,133,DOL,1365,77
2022,133,DOL,1367,247
2022,133,DOL,1368,224
2022,133,DOL,1369,259
2022,133,DOL,1370,117
2022,133,DOL,1371,31
2022,133,DOL,1372,109
2022,133,DOL,1373,200
2022,133,DOL,1374,43
2022,133,DOL,1375,170
2022,133,DOL,1376,61
2022,133,DOL,1377,189
2022,133,DOL,1378,249
2022,133,DOL,1379,336
2022,133,DOL,1380,229
2022,133,DOL,1381,176
2022,133,DOL,1382,57
2022,133,DOL,1383,323
2022,133,DOL,1384,337
2022,133,DOL,1385,82
2022,133,DOL,1386,208
2022,133,DOL,1387,67
2022,133,DOL,1388,21
2022,133,DOL,1389,140
2022,133,DOL,1390,83
2022,133,DOL,1391,299
2022,133,DOL,1392,204
2022,133,DOL,1393,97
2022,133,DOL,1394,217
2022,133,DOL,1395,29
2022,133,DOL,1396,91
2022,133,DOL,1397,5
2022,133,DOL,1398,288
2022,133,DOL,1399,296
2022,133,DOL,1400,24
2022,133,DOL,1401,38
2022,133,DOL,1402,106
2022,133,DOL,1403,10
2022,133,DOL,1404,330
2022,133,DOL,1405,80
2022,133,DOL,1406,86
2022,133,DOL,1407,161
2022,133,DOL,1408,121
2022,133,DOL,1409,205
2022,133,DOL,1410,321
2022,133,DOL,1411,196
2022,133,DOL,1412,60
2022,133,DOL,1413,214
2022,133,DOL,1414,141
2022,133,DOL,1415,179
2022,133,DOL,1416,81
2022,133,DOL,1417,15
2022,133,DOL,1418,209
2022,133,DOL,1419,263
2022,133,DOL,1420,216
2022,133,DOL,1421,235
2022,133,DOL,1422,163
2022,133,DOL,1423,116
2022,133,DOL,1424,102
2022,133,DOL,1425,22
2022,133,DOL,1426,245
2022,133,DOL,1427,314
2022,133,DOL,1428,169
2022,133,DOL,1429,105
2022,133,DOL,1430,133
2022,133,DOL,1431,144
2022,133,DOL,1433,52
2022,133,DOL,1434,211
2022,133,DOL,1435,76
2022,133,DOL,1436,74
2022,133,DOL,1437,8
2022,133,DOL,1438,70
2022,133,DOL,1439,51
2022,133,DOL,1440,186
2022,133,DOL,1441,257
2022,133,DOL,1442,234
2022,133,DOL,1443,138
2022,133,DOL,1444,325
2022,133,DOL,1447,124
2022,133,DOL,1448,47
2022,133,DOL,1449,98
2022,133,DOL,1450,92
2022,133,DOL,1451,182
2022,133,DOL,1452,66
2022,133,DOL,1453,354
2022,133,DOL,1454,329
2022,133,DOL,1455,99
2022,133,DOL,1456,343
2022,133,DOL,1457,113
2022,133,DOL,1458,14
2022,133,DOL,1459,137
2022,133,DOL,1460,194
2022,133,DOL,1461,39
2022,133,DOL,1462,58
2022,133,DOL,1463,129
2022,133,DOL,1464,251
2022,133,DOL,1465,221
2022,133,DOL,1466,335
2022,133,DOL,1467,276
2022,133,DOL,1468,150
2022,133,DOL,1469,260
2022,133,DOL,1470,231
2022,133,DOL,1471,262
2022,133,DOL,1472,318
2022,133,EBP,1101,141
2022,133,EBP,1102,328
2022,133,EBP,1103,102
2022,133,EBP,1104,21
2022,133,EBP,1105,326
2022,133,EBP,1106,319
2022,133,EBP,1107,270
2022,133,EBP,1108,281
2022,133,EBP,1110,331
2022,133,EBP,1111,158
2022,133,EBP,1112,3
2022,133,EBP,1113,89
2022,133,EBP,1114,329
2022,133,EBP,1115,354
2022,133,EBP,1116,20
2022,133,EBP,1117,214
2022,133,EBP,1119,284
2022,133,EBP,1120,12
2022,133,EBP,1122,293
2022,133,EBP,1123,274
2022,133,EBP,1124,6
2022,133,EBP,1125,63
2022,133,EBP,1126,330
2022,133,EBP,1127,275
2022,133,EBP,1129,56
2022,133,EBP,1130,124
2022,133,EBP,1131,189
2022,133,EBP,1132,257
2022,133,EBP,1133,110
2022,133,EBP,1135,213
2022,133,EBP,1136,169
2022,133,EBP,1137,334
2022,133,EBP,1138,114
2022,133,EBP,1139,148
2022,133,EBP,1140,84
2022,133,EBP,1141,312
2022,133,EBP,1142,320
2022,133,EBP,1143,133
2022,133,EBP,1144,209
2022,133,EBP,1145,245
2022,133,EBP,1146,318
2022,133,EBP,1148,343
2022,133,EBP,1149,337
2022,133,EBP,1150,210
2022,133,EBP,1151,61
2022,133,EBP,1152,349
2022,133,EBP,1153,99
2022,133,EBP,1154,234
2022,133,EBP,1155,66
2022,133,EBP,1156,177
2022,133,EBP,1157,153
2022,133,EBP,1158,156
2022,133,EBP,1159,108
2022,133,EBP,1160,92
2022,133,EBP,1161,81
2022,133,EBP,1162,352
2022,133,EBP,1163,18
2022,133,EBP,1164,305
2022,133,EBP,1165,193
2022,133,EBP,1166,68
2022,133,EBP,1167,290
2022,133,EBP,1168,173
2022,133,EBP,1169,341
2022,133,EBP,1170,314
2022,133,EBP,1171,219
2022,133,EBP,1172,51
2022,133,EBP,1173,48
2022,133,EBP,1174,149
2022,133,EBP,1175,355
2022,133,EBP,1176,332
2022,133,EBP,1177,95
2022,133,EBP,1178,201
2022,133,EBP,1179,90
2022,133,EBP,1180,157
2022,133,EBP,1181,11
2022,133,EBP,1182,278
2022,133,EBP,1183,356
2022,133,EBP,1184,228
2022,133,EBP,1185,311
2022,133,EBP,1186,241
2022,133,EBP,1187,174
2022,133,EBP,1188,286
2022,133,EBP,1189,271
2022,133,EBP,1190,202
2022,133,EBP,1191,338
2022,133,EBP,1192,340
2022,133,EBP,1193,187
2022,133,EBP,1194,145
2022,133,EBP,1195,188
2022,133,EBP,1196,42
2022,133,EBP,1197,316
2022,133,EBP,1198,269
2022,133,EBP,1199,94
2022,133,EBP,1200,182
2022,133,EBP,1201,86
2022,133,EBP,1202,73
2022,133,EBP,1203,225
2022,133,EBP,1204,253
2022,133,EBP,1205,161
2022,133,EBP,1206,101
2022,133,EBP,1207,176
2022,133,EBP,1208,207
2022,133,EBP,1209,136
2022,133,EBP,1210,152
2022,133,EBP,1211,1
2022,133,EBP,1212,313
2022,133,EBP,1213,98
2022,133,EBP,1214,317
2022,133,EBP,1216,267
2022,133,EBP,1217,259
2022,133,EBP,1218,184
2022,133,EBP,1219,264
2022,133,EBP,1220,120
2022,133,EBP,1221,342
2022,133,EBP,1222,2
2022,133,EBP,1223,323
2022,133,EBP,1224,206
2022,133,EBP,1225,336
2022,133,EBP,1226,346
2022,133,EBP,1227,272
2022,133,EBP,1228,16
2022,133,EBP,1229,226
2022,133,EBP,1230,353
2022,133,EBP,1231,34
2022,133,EBP,1232,261
2022,133,EBP,1233,79
2022,133,EBP,1234,14
2022,133,EBP,1235,53
2022,133,EBP,1236,196
2022,133,EBP,1237,358
2022,133,EBP,1238,287
2022,133,EBP,1239,147
2022,133,EBP,1240,126
2022,133,EBP,1241,197
2022,133,EBP,1242,9
2022,133,EBP,1243,72
2022,133,EBP,1244,220
2022,133,EBP,1245,122
2022,133,EBP,1246,4
2022,133,EBP,1247,231
2022,133,EBP,1248,322
2022,133,EBP,1249,350
2022,133,EBP,1250,309
2022,133,EBP,1251,97
2022,133,EBP,1252,288
2022,133,EBP,1253,191
2022,133,EBP,1254,216
2022,133,EBP,1255,129
2022,133,EBP,1256,104
2022,133,EBP,1257,121
2022,133,EBP,1258,237
2022,133,EBP,1259,263
2022,133,EBP,1260,25
2022,133,EBP,1261,15
2022,133,EBP,1262,218
2022,133,EBP,1263,347
2022,133,EBP,1264,255
2022,133,EBP,1265,204
2022,133,EBP,1266,54
2022,133,EBP,1267,243
2022,133,EBP,1268,70
2022,133,EBP,1269,186
2022,133,EBP,1270,280
2022,133,EBP,1271,295
2022,133,EBP,1272,24
2022,133,EBP,1273,203
2022,133,EBP,1274,57
2022,133,EBP,1275,238
2022,133,EBP,1276,29
2022,133,EBP,1277,32
2022,133,EBP,1278,105
2022,133,EBP,1279,100
2022,133,EBP,1280,35
2022,133,EBP,1281,159
2022,133,EBP,1282,171
2022,133,EBP,1283,80
2022,133,EBP,1284,137
2022,133,EBP,1285,250
2022,133,EBP,1286,163
2022,133,EBP,1287,128
2022,133,EBP,1288,279
2022,133,EBP,1290,357
2022,133,EBP,1291,233
2022,133,EBP,1292,111
2022,133,EBP,1293,30
2022,133,EBP,1294,254
2022,133,EBP,1295,140
2022,133,EBP,1296,301
2022,133,EBP,1297,181
2022,133,EBP,1298,162
2022,133,EBP,1299,292
2022,133,EBP,1300,239
2022,133,EBP,1301,125
2022,133,EBP,1303,351
2022,133,EBP,1304,138
2022,133,EBP,1305,160
2022,133,EBP,1306,212
2022,133,EBP,1307,258
2022,133,EBP,1308,117
2022,133,EBP,1309,262
2022,133,EBP,1310,172
2022,133,EBP,1311,183
2022,133,EBP,1312,325
2022,133,EBP,1313,135
2022,133,EBP,1314,26
2022,133,EBP,1315,348
2022,133,EBP,1316,256
2022,133,EBP,1317,58
2022,133,EBP,1318,266
2022,133,EBP,1319,345
2022,133,EBP,1320,107
2022,133,EBP,1321,82
2022,133,EBP,1322,327
2022,133,EBP,1323,49
2022,133,EBP,1324,139
2022,133,EBP,1325,116
2022,133,EBP,1326,23
2022,133,EBP,1328,33
2022,133,EBP,1329,39
2022,133,EBP,1330,194
2022,133,EBP,1331,127
2022,133,EBP,1332,77
2022,133,EBP,1333,230
2022,133,EBP,1334,304
2022,133,EBP,1335,227
2022,133,EBP,1336,83
2022,133,EBP,1337,291
2022,133,EBP,1338,205
2022,133,EBP,1339,190
2022,133,EBP,1340,240
2022,133,EBP,1341,289
2022,133,EBP,1342,268
2022,133,EBP,1343,118
2022,133,EBP,1344,41
2022,133,EBP,1345,10
2022,133,EBP,1346,222
2022,133,EBP,1347,297
2022,133,EBP,1348,131
2022,133,EBP,1349,224
2022,133,EBP,1350,71
2022,133,EBP,1351,235
2022,133,EBP,1352,302
2022,133,EBP,1353,74
2022,133,EBP,1354,307
2022,133,EBP,1355,60
2022,133,EBP,1356,155
2022,133,EBP,1357,299
2022,133,EBP,1358,142
2022,133,EBP,1359,215
2022,133,EBP,1360,223
2022,133,EBP,1361,28
2022,133,EBP,1362,31
2022,133,EBP,1363,306
2022,133,EBP,1364,154
2022,133,EBP,1365,78
2022,133,EBP,1367,273
2022,133,EBP,1368,277
2022,133,EBP,1369,283
2022,133,EBP,1370,132
2022,133,EBP,1371,36
2022,133,EBP,1372,166
2022,133,EBP,1373,246
2022,133,EBP,1374,43
2022,133,EBP,1375,134
2022,133,EBP,1376,87
2022,133,EBP,1377,195
2022,133,EBP,1378,252
2022,133,EBP,1379,339
2022,133,EBP,1380,208
2022,133,EBP,1381,200
2022,133,EBP,1382,75
2022,133,EBP,1383,300
2022,133,EBP,1384,310
2022,133,EBP,1385,50
2022,133,EBP,1386,170
2022,133,EBP,1387,52
2022,133,EBP,1388,22
2022,133,EBP,1389,113
2022,133,EBP,1390,112
2022,133,EBP,1391,308
2022,133,EBP,1392,232
2022,133,EBP,1393,65
2022,133,EBP,1394,242
2022,133,EBP,1395,45
2022,133,EBP,1396,119
2022,133,EBP,1397,5
2022,133,EBP,1398,260
2022,133,EBP,1399,251
2022,133,EBP,1400,17
2022,133,EBP,1401,44
2022,133,EBP,1402,143
2022,133,EBP,1403,13
2022,133,EBP,1404,303
2022,133,EBP,1405,64
2022,133,EBP,1406,76
2022,133,EBP,1407,198
2022,133,EBP,1408,93
2022,133,EBP,1409,165
2022,133,EBP,1410,315
2022,133,EBP,1411,175
2022,133,EBP,1412,47
2022,133,EBP,1413,249
2022,133,EBP,1414,130
2022,133,EBP,1415,199
2022,133,EBP,1416,96
2022,133,EBP,1417,8
2022,133,EBP,1418,192
2022,133,EBP,1419,282
2022,133,EBP,1420,217
2022,133,EBP,1421,167
2022,133,EBP,1422,180
2022,133,EBP,1423,211
2022,133,EBP,1424,91
2022,133,EBP,1425,40
2022,133,EBP,1426,229
2022,133,EBP,1427,324
2022,133,EBP,1428,146
2022,133,EBP,1429,85
2022,133,EBP,1430,168
2022,133,EBP,1431,179
2022,133,EBP,1433,59
2022,133,EBP,1434,221
2022,133,EBP,1435,55
2022,133,EBP,1436,37
2022,133,EBP,1437,7
2022,133,EBP,1438,67
2022,133,EBP,1439,19
2022,133,EBP,1440,144
2022,133,EBP,1441,296
2022,133,EBP,1442,244
2022,133,EBP,1443,115
2022,133,EBP,1444,344
2022,133,EBP,1447,109
2022,133,EBP,1448,38
2022,133,EBP,1449,123
2022,133,EBP,1450,62
2022,133,EBP,1451,185
2022,133,EBP,1452,69
2022,133,EBP,1453,335
2022,133,EBP,1454,321
2022,133,EBP,1455,88
2022,133,EBP,1456,333
2022,133,EBP,1457,150
2022,133,EBP,1458,27
2022,133,EBP,1459,106
2022,133,EBP,1460,164
2022,133,EBP,1461,103
2022,133,EBP,1462,46
2022,133,EBP,1463,151
2022,133,EBP,1464,247
2022,133,EBP,1465,236
2022,133,EBP,1466,265
2022,133,EBP,1467,285
2022,133,EBP,1468,178
2022,133,EBP,1469,294
2022,133,EBP,1470,248
2022,133,EBP,1471,276
2022,133,EBP,1472,298
2022,133,EMK,1101,131
2022,133,EMK,1102,278
2022,133,EMK,1103,118
2022,133,EMK,1104,30
2022,133,EMK,1105,328
2022,133,EMK,1106,325
2022,133,EMK,1107,290
2022,133,EMK,1108,280
2022,133,EMK,1110,327
2022,133,EMK,1111,165
2022,133,EMK,1112,2
2022,133,EMK,1113,101
2022,133,EMK,1114,300
2022,133,EMK,1115,354
2022,133,EMK,1116,31
2022,133,EMK,1117,192
2022,133,EMK,1119,268
2022,133,EMK,1120,14
2022,133,EMK,1122,279
2022,133,EMK,1123,262
2022,133,EMK,1124,7
2022,133,EMK,1125,39
2022,133,EMK,1126,344
2022,133,EMK,1127,274
2022,133,EMK,1129,43
2022,133,EMK,1130,146
2022,133,EMK,1131,177
2022,133,EMK,1132,266
2022,133,EMK,1133,105
2022,133,EMK,1135,200
2022,133,EMK,1136,156
2022,133,EMK,1137,326
2022,133,EMK,1138,103
2022,133,EMK,1139,117
2022,133,EMK,1140,61
2022,133,EMK,1141,316
2022,133,EMK,1142,305
2022,133,EMK,1143,175
2022,133,EMK,1144,216
2022,133,EMK,1145,272
2022,133,EMK,1146,312
2022,133,EMK,1148,349
2022,133,EMK,1149,348
2022,133,EMK,1150,196
2022,133,EMK,1151,78
2022,133,EMK,1152,352
2022,133,EMK,1153,90
2022,133,EMK,1154,270
2022,133,EMK,1155,79
2022,133,EMK,1156,168
2022,133,EMK,1157,153
2022,133,EMK,1158,154
2022,133,EMK,1159,97
2022,133,EMK,1160,65
2022,133,EMK,1161,51
2022,133,EMK,1162,351
2022,133,EMK,1163,21
2022,133,EMK,1164,319
2022,133,EMK,1165,179
2022,133,EMK,1166,77
2022,133,EMK,1167,276
2022,133,EMK,1168,167
2022,133,EMK,1169,335
2022,133,EMK,1170,309
2022,133,EMK,1171,209
2022,133,EMK,1172,37
2022,133,EMK,1173,45
2022,133,EMK,1174,150
2022,133,EMK,1175,355
2022,133,EMK,1176,296
2022,133,EMK,1177,104
2022,133,EMK,1178,194
2022,133,EMK,1179,74
2022,133,EMK,1180,161
2022,133,EMK,1181,4
2022,133,EMK,1182,287
2022,133,EMK,1183,356
2022,133,EMK,1184,245
2022,133,EMK,1185,294
2022,133,EMK,1186,221
2022,133,EMK,1187,191
2022,133,EMK,1188,299
2022,133,EMK,1189,271
2022,133,EMK,1190,178
2022,133,EMK,1191,317
2022,133,EMK,1192,340
2022,133,EMK,1193,203
2022,133,EMK,1194,136
2022,133,EMK,1195,189
2022,133,EMK,1196,46
2022,133,EMK,1197,311
2022,133,EMK,1198,267
2022,133,EMK,1199,110
2022,133,EMK,1200,199
2022,133,EMK,1201,96
2022,133,EMK,1202,57
2022,133,EMK,1203,244
2022,133,EMK,1204,239
2022,133,EMK,1205,169
2022,133,EMK,1206,120
2022,133,EMK,1207,197
2022,133,EMK,1208,232
2022,133,EMK,1209,137
2022,133,EMK,1210,152
2022,133,EMK,1211,1
2022,133,EMK,1212,314
2022,133,EMK,1213,85
2022,133,EMK,1214,332
2022,133,EMK,1216,260
2022,133,EMK,1217,219
2022,133,EMK,1218,171
2022,133,EMK,1219,251
2022,133,EMK,1220,129
2022,133,EMK,1221,346
2022,133,EMK,1222,3
2022,133,EMK,1223,341
2022,133,EMK,1224,240
2022,133,EMK,1225,333
2022,133,EMK,1226,336
2022,133,EMK,1227,253
2022,133,EMK,1228,15
2022,133,EMK,1229,210
2022,133,EMK,1230,353
2022,133,EMK,1231,26
